Feature ID	Taxon	Confidence
8c3cbb09870877f1749786f2688735fc	k__Fungi	0.9999999999999994
a2993559705c974f4a5a9cc68b9674aa	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_ruber	0.9998232278545717
88c8d34af63a6a1332899c431151006d	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetales_fam_Incertae_sedis;g__Archaeorhizomycetales_gen_Incertae_sedis;s__Archaeorhizomycetales_sp	0.8686645112168316
2a074013fbb3772649f2e60ec874a621	k__Fungi;p__Ascomycota	0.9207118608859409
9737822018d6f54e537a617fd49b2191	k__Fungi	1.0000000000000067
082f46a09563db80974e2328269b0975	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	0.7137573714527558
d7789f705963f8daabd75233fa6364c9	k__Fungi	0.999999999999994
1bf61c1bc2bc6293adb03e3df48de92e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sp	0.9124174561697427
d3218fea5210fbbd32cc3f5055e13958	k__Fungi	0.9999999999999969
13ff8274bf7c010eaadb68458e555602	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;s__Venturiales_sp	0.8860426811006554
98c030928f686ebcf9076ca2ee9f8984	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Subulicystidium	0.967093508841302
a782dfc595badbc55d098807e90d515a	k__Fungi	0.9999999999999996
033faa05ffdccaa822333f2faa4fbc86	k__Fungi	0.9999999999999946
b2e57d4b0c9f5728d2c389f1dae694ec	k__Fungi;p__Ascomycota	0.7943419837991936
e8fc40b35ebf8321fa24c044c87751ce	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	0.8417681439925959
5971cd74194f9c98beab2d03a3b028fb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Kalmusia;s__Kalmusia_araucariae	0.9999956166566907
1af1b9386f2f021172ab5b44b753a519	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__Nectria_ramulariae	0.9616649875569947
4a6770e6456a01a133b2f6beb0abc568	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp	0.9321188076012235
6f1efd75d54186674c331a7aadfd0d8e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Penicillifer	0.9962487888775169
647e52e4394fea5b7766c4d5aa2408d4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Subulicystidium;s__Subulicystidium_sp	0.7854796573115915
8aed7144d044b6a57beed420b4463885	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_laeve	0.9999995477294333
